id_dite,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136
1262,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2911.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,2411.4,3171.4,3171.4
1263,2290.0,2290.0,2540.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2540.0,2290.0,2290.0,2290.0,2540.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2540.0,2290.0,2290.0,2290.0,2540.0,2290.0,2290.0,2290.0,2290.0,3040.0,2290.0,2290.0,2290.0,2540.0,2290.0,2290.0,2290.0,2290.0,2290.0,2540.0,2290.0,2290.0,2290.0,2290.0,2290.0,2540.0,2290.0,2540.0,2290.0,2540.0,2290.0,2290.0,2540.0,2540.0,2540.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2540.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2540.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2540.0,2290.0,2290.0,2290.0,2540.0,2540.0,2290.0,2290.0,2540.0,2540.0,2290.0,2290.0,2540.0,2540.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2540.0,2290.0,2290.0,3050.0,3050.0
1264,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2504.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,3004.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2504.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,2254.24,3014.24,3014.24
1265,2500.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,3000.9,2250.9,2500.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2500.9,2250.9,2250.9,2250.9,2500.9,2250.9,2250.9,2250.9,2500.9,2250.9,2250.9,2500.9,2250.9,2250.9,2250.9,2250.9,2500.9,2250.9,2500.9,2250.9,2250.9,2250.9,2500.9,2250.9,2250.9,2500.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2500.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2500.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2500.9,2500.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2250.9,2500.9,3010.9,3010.9
1266,2290.7200000000003,2290.7200000000003,2540.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2540.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2540.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2540.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2540.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2540.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2540.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2540.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2540.7200000000003,2290.7200000000003,2540.7200000000003,2290.7200000000003,2540.7200000000003,2290.7200000000003,2290.7200000000003,2540.7200000000003,2540.7200000000003,2540.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2540.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2540.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,3040.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2540.7200000000003,2540.7200000000003,2290.7200000000003,2290.7200000000003,2540.7200000000003,2540.7200000000003,2290.7200000000003,2290.7200000000003,2540.7200000000003,2540.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2290.7200000000003,2540.7200000000003,2290.7200000000003,2290.7200000000003,3050.7200000000003,3050.7200000000003
1267,253.96,253.96,253.96,253.96,503.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,753.96,503.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,503.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,503.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,253.96,1013.96,1013.96
1268,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2621.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2621.18,2371.18,2371.18,2621.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2621.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2621.18,3121.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,2371.18,3131.18,3131.18
1269,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,501.22,251.22,251.22,501.22,251.22,251.22,251.22,501.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,501.22,251.22,251.22,251.22,251.22,251.22,251.22,501.22,251.22,251.22,251.22,251.22,501.22,251.22,251.22,751.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,501.22,251.22,251.22,251.22,251.22,1011.22,1011.22
1270,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,500.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,500.52,500.52,500.52,250.52,250.52,250.52,750.52,250.52,500.52,500.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,500.52,250.52,250.52,250.52,250.52,500.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,250.52,500.52,250.52,1010.52,1010.52
1271,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2580.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2580.7,2330.7,2330.7,2330.7,2330.7,3080.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,2330.7,3090.7,3090.7
1272,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2622.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2622.36,2622.36,2622.36,2372.36,2372.36,2372.36,2622.36,2372.36,2622.36,2622.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,3122.36,2372.36,2372.36,2372.36,2372.36,2622.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2372.36,2622.36,2372.36,3132.36,3132.36
1273,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2540.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,3040.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2540.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2540.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2540.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,3050.0,3050.0
1274,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2624.28,2374.28,2374.28,2624.28,2374.28,2374.28,2374.28,2624.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2624.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2624.28,2374.28,2374.28,2374.28,2374.28,2624.28,2374.28,2374.28,3124.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2374.28,2624.28,2374.28,2374.28,2374.28,2374.28,3134.28,3134.28
1275,1500.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1500.0,1250.0,1500.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1500.0,1250.0,1250.0,1250.0,1500.0,1250.0,1250.0,1250.0,1500.0,1250.0,1250.0,1500.0,1250.0,1250.0,1250.0,1250.0,1500.0,1250.0,1500.0,1250.0,1250.0,1250.0,1500.0,1250.0,1250.0,1500.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1750.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1500.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1500.0,1500.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1500.0,2010.0,2010.0
1276,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,3120.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,3130.0,3130.0
1277,502.12,252.12,252.12,252.12,252.12,252.12,252.12,252.12,252.12,502.12,252.12,502.12,252.12,252.12,252.12,252.12,252.12,252.12,252.12,252.12,502.12,252.12,252.12,252.12,502.12,252.12,252.12,252.12,502.12,252.12,252.12,502.12,252.12,252.12,252.12,252.12,502.12,252.12,502.12,252.12,252.12,252.12,502.12,252.12,252.12,502.12,252.12,252.12,252.12,252.12,252.12,252.12,252.12,252.12,252.12,252.12,252.12,252.12,502.12,252.12,252.12,252.12,252.12,252.12,252.12,252.12,252.12,252.12,252.12,252.12,252.12,252.12,252.12,252.12,252.12,252.12,252.12,252.12,252.12,252.12,252.12,252.12,252.12,252.12,252.12,252.12,252.12,252.12,252.12,252.12,252.12,252.12,252.12,252.12,252.12,252.12,252.12,252.12,252.12,252.12,252.12,252.12,252.12,252.12,252.12,252.12,252.12,252.12,252.12,252.12,252.12,252.12,252.12,752.12,252.12,252.12,252.12,252.12,252.12,252.12,252.12,502.12,502.12,252.12,252.12,252.12,252.12,252.12,252.12,252.12,252.12,252.12,252.12,252.12,502.12,1012.12,1012.12
1278,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,3000.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2500.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2500.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,3010.0,3010.0
1279,2251.2799999999997,2251.2799999999997,2501.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2501.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2501.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2501.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2501.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2501.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2501.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2501.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2501.2799999999997,2251.2799999999997,2501.2799999999997,2251.2799999999997,2501.2799999999997,2251.2799999999997,2251.2799999999997,2501.2799999999997,2501.2799999999997,2501.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2501.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2501.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2501.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2501.2799999999997,3001.2799999999997,2251.2799999999997,2251.2799999999997,2501.2799999999997,2501.2799999999997,2251.2799999999997,2251.2799999999997,2501.2799999999997,2501.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2251.2799999999997,2501.2799999999997,2251.2799999999997,2251.2799999999997,3011.2799999999997,3011.2799999999997
1280,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2540.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,3040.0,2290.0,2290.0,2540.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2540.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2540.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2540.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,3050.0,3050.0
